0,"U.S. health officials offered a reality check Tuesday about the scary new virus from China: They’re expanding screenings of international travelers and taking other precautions but for now, they insist the risk to Americans is very low"
0,The new coronavirus dies when a temperature around is 26-27 degrees Celsius
0,Wuhan virus is a bioweapon activated (or detected) by 5G
0,Vitamin C and lemon water prevent coronavirus
0,"The coronavirus is God's answer to all those that voted for Brexit, Mrs Brown's Boys and Ant and bloody Dec"
0,Why it’s dangerous to make your own hand sanitizer at home
0,Vietnam to quarantine 950 people returning from China at military camps
0,Uganda did not deport 19 passengers from high-risk COVID-19 countries
0,Water company: more chlorine has been added to Tap water to prevent coronavirus. Let the water rest for two hours before using it
0,"The world’s collective health security defenses remain “uneven and thin,�?as underscored by the coronavirus outbreak"
0,"This is an appalling  tragedy #RIP 'Coronavirus doctor, 27, drops dead after working 10 straight days'"
0,"There are�?2,666 guests and �?,045 crew members on board, Princess Cruises said in a statement"
0,Utter stupidity- total over reach- emblematic of current government- sending people from China to  NZ then all the way back to Christmas Island
0,The people don't want to remove the bull and the China shop they just want a new manager for fuck sakes Mitchell
0,"The map shows the first COVID-19 case diagnosed in Kayseri, Turkey"
0,UNICEF published health advices on COVID-19
0,"The virus dies with high temperatures, teas fight COVID-19, holding your breath for 10 seconds prove you haven’t get coronavirus, drinking a lot of water stop the coronavirus, any mask can avoid contagion, coronavirus does die when “exposed to the sun”"
0,The health insurance industry has “agreed to waive all co-payments for coronavirus treatments.”
0,Ugandans in Wuhan aren’t asking for too much. Evacuate them and quarantine/monitor them once they land
0,Welfare ministry for the Region Lombardy has said that “China lied to us” and “all of the data provided by the Chinese government are fake”
0,"The spread in ex china stems from controllable entry points, in most cases"
0,This video of ‘coronavirus patient’ persecuted by the press is from Mexico
0,Video shows a WHO official inappropriately touching a female attendee during a briefing session in China about the novel coronavirus outbreak in Wuhan. Same video was also used with another claim that the man is an Australian politician
0,The Saudi Ministry of Health (@SaudiMOH) said two Indian sisters placed in quarantine after traveling to China in January and returning to the Kingdom have shown no signs of the virus
0,Tips against coronavirus like holding your breath and drinking water
0,the virus outbreak hasnt down yet but they mobbing tannies like that tf glad all the members wearing masks
0,"The head of Coordinated Emergences, Fernando Simon, has said that is better to get coronavirus now, because later it will be no space in hospitals"
0,"The Department of Health announced new measures to deal with coronavirus patients as those with the virus can now be forcibly quarantined and will not be free to leave, and can be forcibly sent into isolation if they pose a threat to public health"
0,Trump proposes 21% cut in U.S. foreign aid in budget proposal while seeking an increase in funds to counter developing economic threats from China & Russia -
0,Thieves in Madrid pretending to be doctors to steal in people’s houses
0,The Italian department of civil protection has communicated that since the 16h of March there is the possibilty that will be introduce the bio-containment BSL-4
0,The Italian Ministry of Interior ruled with a public statment that police will check all the people that will exit from their house
0,Tens of thousand Korean asked for expelling Chinese. The anti-Chinese bandwagon swept across the world
0,You can kill the coronavirus by drinking hot drinks
0,Zinc Lozenges was proved as a protection to COVID-19
0,Unicef ??advises not to eat ice cream because it reinforces infection with the new coronavirus
0,the @CDCgov  is bullshit as are the @fda and @NIH
0,Video claiming to show a hotel collapsing in Chinese city of Quanzhou after it was used as a coronavirus quarantine facility
0,Video shows reciting Namaaz and Quran can only be the treatment of pandemic COVID-19
0,UNICEF advises a certain set of steps to follow for coronavirus
2,The earliest case became ill on 1 December and had no reported link to the seafood market
0,This Lysol desinfectant against coronavirus shows the virus is not new
0,The Department of Health (DOH) reports that fake cigarettes that spread coronavirus have reached the Philippines
2,"The new number of 2,048 cases being reported Monday for the previous 24 hours came after three days of declines, but it was up by just 29 cases from the previous day’s figure"
2,The total number of people infected with COVID-19 on the ship rose to 355 on Sunday. The infected Indians have been sent to medical facilities for further treatment and quarantine
0,This laboratory is giving money to people who would agree to be infected with the coronavirus SARS-CoV-2
2,"U.S. to evacuate consulate staff, citizens from Wuhan"
0,This photo purports to show the novel coronavirus
0,"The mayor of Buga, Valle del Cauca, said: “I invite the people of Buga to keep calm and to live each day as if it was the last”"
2,"The only “declared�?Virology Lab in China is in Wuhan. Top biologists were skeptical of the lab when it was built in 2017 and were worried that testing SARS, MERS, and biological weapons on animals there might be problematic�?,,Kyle Bass,11:30 PM · Jan 24"
0,Telangana Ministry in India distributed homeopathic tablets claimed to prevent COVID-19
2,"The first chartered flight carrying passengers from Wuhan who wished to return to Japan has arrived at Haneda Airport, according to @nhk_news  �?,,Tomoaki Ishigaki 石垣友明,7:56 AM · Jan 29"
2,"TRUMP: “We have it totally under control,�?the president said on Wednesday. “It’s one person coming in from China, and we have it under control.�?,,Mark Stern,5:17 AM · Feb 1"
0,Two local celebrities in Argentine are infected with coronavirus
0,Work suspension in Ecuador due to coronavirus since Monday 09/03/2020
2,Wilbur Ross: Coronavirus Could ‘Accelerate The Return Of Jobs�?To America  �?
0,Turks are not gonna be infected by COVID-19 due to their genes
0,waking up in Wuhan and finding out you’ve be quarantined in a city larger than New York or Los Angeles with a virus that yesterday “was nothing to worry about.�?
0,The Chinese government announced on official document “Garlic is a preventive food for Novel coronavirus.�?
1,Wuhan case showed the world how selfish human can be�?
0,The Lysol and coronavirus conspiracy: �?019-nCoV is old and there is already a cure to it�?
0,The WHO has decreed the “suspension of any and all medical activities�?
0,Video shows President Donald Trump saying COVID-19 is Democrats�?“new hoax.�?
0,Video says “the coronavirus was invented and patented in the USA and then planted in China.�?
0,The same people who don’t wash their legs got the nerve to be worried about coronavirus�?
0,The title of the article states: “The first pregnant woman with coronavirus in Macedonia gave birth.�?
0,"The coronavirus Test Does Costs $3,200"
0,Two Chinese nationals in Kenya have been killed after allegedly escaping from quarantine at the Nairobi Airport
0,"The coronavirus outbreak is not actually caused by a virus, but by 5G technology"
0,There is an anti-Chinese protest in Italy due to COVID-19
0,WHO Has Issued Advisory Against Buying Of Holi Colors From coronavirus-Hit China
0,UNICEF releases coronavirus prevention guidelines
0,"This video shows panic buying in the United States, during the outbreak"
0,This is a picture of the first Moroccan infected with the virus
1,The first dog was infected with coronavirus
0,"The Simpsons have predicted the coronavirus pandemic years ago, along with many other predictions"
0,Videograph shows COVID-19 is more dangerous than former outbreaks
0,The Obama administration “didn’t do anything about” swine flu
0,The media group Globo published a photo of the dead of the Lampedusa shipwreck as if it were victims of COVID-19
0,This photos show Indians bathing in cow dung to prevent infection
0,Video shows Wuhan residents lining up for death certificates
0,The Simpsons have predicted the coronavirus outbreak
0,Vinegar is more effective than alcohol-based hand sanitizers for killing the novel coronavirus
0,"Two cases of coronavirus have been reported in Loja, in Ecuador"
0,This is a video that was suppossedly developed by the Ecuadorean Health Ministry to encourage people to wash constantly their hands
0,The government — or specific states such as Michigan or Florida — has mandated that employers and schools close for two weeks
0,You can’t get infected by kissing the hands of a virgin or saint statue
0,Turkish raki is prevents COVID-19
0,Video shows President Donald Trump saying COVID-19 is Democrats’ “new hoax.”
0,This video shows the Coronavirus dead amassed in the Bergamo (or Brescia) hospital
0,This photo shows a brothel in Europe where people have been quarantined
0,These are 7 ‘evil’ things that COVID-19 is ‘afraid’ of
0,Twitter users said Adutwumwaa Bitters cures coronavirus
0,Viral picture message in Nigeria suggests former president Obasanjo said that there is no coronavirus in Nigeria and that the minister of health lied
0,There are cases of coronavirus in the Amazon forest
0,VP Pence Urged People With coronavirus To Go To The Police
0,The Pope has COVID-19
0,Whatsapp message contains multiple health advises
0,This is a video of alleged panicked shoppers storming a supermarket amid the coronavirus pandemic
0,This video has been shot in a mall in Germany during the pandemia
0,Vatican says Pope Francis has been infected with the novel coronavirus
0,Volcanic ash can kill the coronavirus
2,The coronavirus is more dangerous for animals than for humans
0,This virus must be old because a bottle of desinfectant from 2015 shows ?coronavirus“
0,Taiwanese president and the former president were infected. The former president died
0,The Vatican confirmed that Pope Francis and two aides tested positive for coronavirus
0,Vitamin helps against CoV
0,Video of a roof full of bats claim to be the source of coronavirus
0,"The wife of a Chinese shop owner of Totana (Murcia, Spain) has coronavirus"
0,Video of a person infected with coronavirus being detained by the police
0,The wife of a Chinese shop owner of Totana (Murcia) has coronavirus
0,"Video showing Chinese officials detaining infected citizen, who refused to be checked"
0,"This video of a person infected with coronavirus being detained by the police is not real, it?s a drill"
0,"The cover of a Tintin book titled “Tintin in Wuhan” that shows the character standing in an old Chinese market wearing special suits, while people are wearing masks"
0,Taiwan has severe community transmission. Many people died
0,The outbreak in Taiwan is out of control. President Tsai ordered to burn a corpse in front of the presidential office
0,There is a confirmed case of coronavirus in a Bogotá hospital
0,You can maintain the alkaline state of the body to avoid contagion
0,The new coronavirus was registered in 2004
0,"Two cases confirmed of coronavirus in Huelva, Andalucía (February 26th)"
0,There is a crowd waiting to greet the Colombians living in Wuhan who are being flown to Bogotá
0,The claim that the book The Eyes of Darkness predict the spread of coronavirus in 1981
0,The name coronavirus on disinfecting spray can reaffirms that the virus was known before the outbreak and might be planned
0,The DPP (Democratic Progressive Party) politician Wang Shijian said that Taiwan has more than 500 confirmed cases
0,Vaccine for COVID-19 has been found
0,The Chinese accept Islam en masse (20 millions)
0,The link between COVID-19 and 5G is being hidden
0,Taiwanese manufacturing is awesome. One machine can produce 2.5 million face masks per day
0,"Video shows the suspected infected people in eastern Turkey, Van"
0,"Years ago, there was a hand sanitizer active against Sars-Cov-2"
0,TV news said: Ketamine can cure COVID-19
0,This is a snow artwork from Wuhan
0,This map shows high sulphur dioxide in Wuhan now due to burning of corpses
0,Video showing racist reactions towards Asian people
0,WHO considers canceling Mecca’s pilgrimage
0,"These charts claim to show the difference among COVID-19, flu, common cold"
0,Those are corpses on the street in Wuhan
0,The drug “arbidol” can help from the new coronavirus
0,This video shows corpses on the streets of Wuhan
0,World labs confirm: coronavirus was bioengineered
0,This is Dr. Li-wen Liang’s funeral ceremony
0,The amount of ACE2 East Asian people have is 4-5 times more than non-East-Asians. That is why they get infected easily
0,This coronavirus-infected patient reached to Dr. Vinod Kumar but he wasn’t given the treatment. He was later referred to Bhagalpur. It further states that one should avoid meat and fish for 3 months and wear mask to protect yourself from coronavirus
0,Video says “the coronavirus was invented and patented in the USA and then planted in China.”
0,This map shows the global spread of cov
0,This is a video of the late Chinese doctor Li-wen Liang’s wedding party
0,This bottle of disinfectant gel prooves that the coronavirus SARS-CoV-2 existed before 2019
0,Video showing quarantined people in a building in Shanghai
0,Thailnd cures CoV with anti-HIV drugs
0,"Video showing Massive Explosion in Wuhan, China to control the spread of coronavirus"
0,This Burned Building Is a Place of Corona Virus Patient Isolation
0,"Upon approval from Supreme People’s Court, China will kill 20,000 patients with novel coronavirus"
0,"This is map “based on traces of Wuhan citizens”,during the period between the outbreak of the new coronavirus and the blockade of Wuhan"
0,WHO declared COVID-19 to be the abbreviation for China Outbreak Virus In December 19
0,This photo is a “chinese tapa”¨from a bat
0,The Windy diagram of sulfur dioxyde emission level over Wuhan indicated massive corpses burning down there
0,There is a Cuban drug used in China against the coronavirus
0,"The Chinese news website Tencent filters that there are more than 24,000 deaths from coronavirus"
0,USPS stops accepting items for China and HK
0,"Will the coronavirus epidemic disappear in April thanks to the heat, as Donald Trump said"
0,Vitamin C and Omega prevents coronavirus
0,"The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C"
0,Was Corona Antivirus Discovered by Israeli and Chinese Doctors
0,"Videos stating that 25,000 Chinese are being killed"
0,Video shows coronavirus patients and doctors
0,This photo shows a new case in New South Wales
0,The people in this video show the coronavirus patients in China
0,The Department of Health (DOH) and the Bureau of Immigration (BI) “issued a lookout bulletin” for the “arrest and detention” of a Chinese man who “escaped the quarantine area” of the Ninoy Aquino International Airport (NAIA)
0,This Lysol disinfactant label says it’s tested against the new cov
0,Thai department of health published an infography on how to properly wear facemasks
0,This video shows the cause of cov
0,This video shows cov patients in China
0,The Asterix comic books and the Simpsons predicted the coronavirus outbreak
0,"The coronavirus has already existed, even in domestic animals, and we have the vaccine to act against this virus"
0,Taking chlorine dioxide helps against coronavirus
0,There is a patent for the 2019-nCoV coronavirus
0,"WHO announced that among many medicines, the best coronavirus killer is nicotine"
0,Vietnam government gave free face masks on the streets
0,Weed (cannabis) cures coronavirus
0,The Dettol disinfectant label says the cov was tested
0,Xi Jinping visits mosque for coronavirus
0,Vitamin C stops or slows novel coronavirus
0,Ultimo (italian singer) has coronavirus
0,Woman eats bat soup contaminated with coronavirus in China
0,WHO Calls for Isolation of China due to the Corona Virus
0,Video shows an infected baby with a doctor
0,You can’t transmit the virus to other people if you don’t feel its symptoms
0,Tinospira crispa plants can treat cov
0,This is a market in China where bats and snakes were served as food
0,"When the first group of Japenese evacuated from Wuhan to Tokyo, each evacuee took one own ambulance"
0,There are 40 thousand Chinese foreign workers in Morowali that are quarantined with Corona Virus
0,"Weed, slang for the cannabis plant, can “kill coronavirus.”"
0,This photo shows a Japanese medical professional going to provide aid in Wuhan
0,You can steam face masks to reuse them
0,The Chinese Prime minister visited a mosque to gain protection for coronavirus
0,Video shows pigs buried alive
0,Video of a family died due to novel coronavirus
0,Video of Chinese Prime Minister Li Keqiang visiting a Mosque and offering prayers seeking protection to the country from coronavirus
0,Video from China show people fleeing from coronavirus quarantine
0,Video shows bat infestation under a tiled roof claims to be the source of coronavirus in China’s Hubei
0,There is a person with coronavirus in Galicia (February 4th)
0,There is a person with coronavirus in Huelva (February 4th)
0,The claim that a photo shows the infected people in China
0,This image is related to the coronavirus outbreak
0,The novel coronavirus (2019-nCoV) “will not spread” in the Philippines due to the country’s high temperature as well as relatively high humidity
0,There is an herbal cure for CoV
0,The common flu kills 60 times more people annually than the coronavirus
0,Twitter user posts viral image suggesting that cocaine kills coronavirus
0,Two Italian scientists were the first in isolate the coronavirus in Europe
0,There are cases of coronavirus in Maturín city
0,The new coronavirus contains HIV “insertions” and shows signs of being created in a lab
0,The new coronavirus can be cured by drinking one bowl of freshly boiled garlic water
0,Xi Jinping has said that Chinese scientists found cure for coronavirus in cow urine
0,The Korean Government took every facial mask from factorys to send masks to China
0,Video shows a doctor that faints while operating coronavirus because he got infected
0,This is an image of coronavirus 2019-nCoV
0,The video has been taken at the Wuhan market
0,The religious beliefs of some Macedonian citizens are being used to disseminate panic and misinformation about the new coronavirus by manipulatively citing Russian texts for its outbreak in order to portray it as the beginning of a worldwide catastrophe
0,"This is Leslie Chow, a doctor who died in China fighting coronavirus"
0,"WHO confirmed 50 new cases in Guayaquil, in Ecuador"
0,U.S. soldier stationed in Lithuania is the first confirmed case of coronavirus in the country
0,The Taiwanese flag is printed on masks to prevent Chinese from buying up
0,The Chinese foreign Ministry officially demanded an explanation from the United States due to the fact that containers with biohazard markings were found buried in the evacuated Consulate General in the city of Wuhan
0,"There are 5 Corona Virus Suspect Patients in Indonesia, one of whom died"
0,Video shows a doctor falling down due to coronavirus disease
0,The coronavirus responsible of COVID-19 is a mix of SRAS and HIV
0,This is a new hospital in Wuhan
0,"The coronavirus is a “virus weapon”, as lethal as Ebola. Everyone who is infected dies"
0,The first building of the Huoshenshan hospital in Wuhan city was build in 5 days
0,"Video Of An Indonesian Traditional Market Trending Viral As Wuhan, China"
0,"The coronavirus was called a “plague” by the WHO, and that 2.9 million were infected while 950,680 people had died"
0,The Lysol and coronavirus conspiracy: “2019-nCoV is old and there is already a cure to it”
0,"Video shows a market in the Chinese city of Wuhan, where the deadly coronavirus strain emerged"
0,The “proper” way of wearing a surgical mask is blue side out if you are sick and white side out if you do not want to be infected by the virus
0,The quarantine in Italy showed more clean waters in Venice with fishes and a dolphin
0,The Canadian Department of Health issued an emergency notification reccomending that people keep their throats moist to protect from the novel coronavirus
0,What if it’s not a virus but 5G that is causing disease and deaths
0,The Canadian Ministry of Health issued a press release which states that they are taking security measures to combat the coronavirus 2019-nCoV
0,Two ways of wearing a surgical mask: Colored side out if you are sick and white side out if you do not want to become sick
0,The Chinese government announced on official document “Garlic is a preventive food for Novel coronavirus.”
0,"The biological research laboratory Ruilan Bao Hu San Biotech Limited in Shanghai, the city where #coronarvirus originated, has a logo like that of the Umbrella Corporation of RESIDENT EVIL and corona is an anagram for Racoon. WTF"
0,WHO advises to avoid “unprotected sex” with animals
0,Video of a doctor fainted on the floor after getting infected with coronavirus
0,Wuhan Corona Virus crosses from the Bat Virus and the Pig Virus
0,"The video is claimed as the Wuhan market, China"
0,This is the picture of the first new Wuhan coronavirus hospital
0,"The Chinese company Ruilan Bao Hu San Biotech Limited is the origin of the novel coronavirus. Its logo resemble the Umbrella Corporation, from the video game Resident Evil"
0,WHO advises population to avoid having unprotected sex with animals
0,Vitamin C with Zinc prevent and treat the coronavirus infection
0,Video of a girl dying of coronavirus in a shopping mall
0,The first patient diagnosed with COVID-19 was dead
0,You no longer need to have contact with someone to get the coronavirus
0,Video of a girl dying of coronavirus
0,"Video of a market in Wuhan (China), the suspected origin of the coronavirus outbreak"
0,The Korean Government pay travellers’ medical expense for coronavirus without basis law
0,This video is taken in Wuhan (China) in the place of the outbreak of the coronavirus
0,The WHO has recomended to avoid unprotected sex with live wil or farm animals
0,The virus is entirely different all the known virus forms. It activates all bacterias and other viruses in human body
0,The Simpsons predicted the epidemic in advance
0,The movie Venom predicted the epidemic in advance
0,The photograph (which shows people on the floor) shows the impact of coronavirus in China
0,"There is a “positive” case of the novel coronavirus (nCoV) in a hospital in Banlic, Cabuyao City, Laguna, Philippines in January 2020"
0,Video shows a larva extracted from person’s lip as related to the coronavirus
0,This video showing a market of animals is claimed to be shot in Wuhan
0,"There is an alert of coronavirus in Madrid, Barcelona and Valencia (January 28)"
0,This video connected with coronavirus shows a wholesale market in China and its low–hygiene environment
0,"The animals in the list in the photo were served at a meeting for 40 thousand people in China, and the virus spread after that day"
0,The studies initiated by the “Military Research Institute” transformed the form of virus in 2018
0,Turkish doctor allegedly found coronavirus vaccine
0,"The video shown shows effects of coronavirus and avoid icecream, cold drinks for 90 days"
0,The novel coronavirus (2019-nCoV) “will not last long” in the Philippines because of its warm climate
0,"Two Filipinos ate bat soup in Wuhan, China, the epicenter of the 2019 novel coronavirus (nCoV), as seen in a video uploaded on Facebook"
0,"The following statement of the Wuhan nurse: Don’t go out, don’t go to parties, don’t eat out, there are 98.000 infected not 2.700, sensationaly transmitted by the Macedonian media outlet Republika"
0,There are several new confirmed cases in several French cities
0,This woman in Malaysia died of coronavirus
0,Water used in an islamic ablution ritual can kill the novel coronavirus
0,The Health Authority confirmed 3 cases of coronavirus in the country
0,"Video of Wuhan market with dogs, snakes, rats and bats…"
0,This video shows a woman eating a bat soup in Wuhan
0,This video shows a man eating a bat soup in a restaurant in China
0,The coronavirus was created and patented by an American lab two years before the pandemic
0,The Chinese Communist Party “will finally admit that the real source of the coronavirus is from ‘a lab in Wuhan’ linked to its covert biological weapon programs.”
2,Videos of people infected with coronavirus in China
0,This video shows the Wuhan market where the virus comes from
0,The 2019 novel coronavirus (nCoV) is a “type of rabies” that can be contracted by eating bats
0,The virus was created by humans and patented
0,The SARS-CoV-2 was created in 2003 in the United States
0,"There’s a ‘coronavirus patent’, FEMA ‘proposes martial law’, Gates Foundation predicted virus, ‘funded group who owns virus patent’, coronavirus was ‘created in a lab’ as a ‘bioweapon for population control’"
0,There is a first case in Venezuela in the Bolivar state
0,Warning: the virus is spreading in Italy (January 22)
0,The coronavirus was created in a lab and patented
0,"WhatsApp text that says, among other things, that the Chinese created the virus and that the main cities in China did not suffer from the pandemic"
0,Rail freight tanker is stamped with COVID-19
0,Police in Zimbabwe beating churchgoers because their place of worship refused to close to prevent the spread of COVID-19
2,People who have survived the COVID-19 coronavirus disease can become reinfected by the virus
0,Photo shows army trucks in Italy carrying bodies of fatalities from coronavirus disease or COVID-19
0,"Satellite data show a large release of sulfur dioxide gas from the outskirts of Wuhan, China, and could be viewed as evidence of the mass cremation of new coronavirus victims"
2,"Italy has stopped treating elderly coronavirus patients due to ""socialized medicine."""
0,FB post warning people to stay at home during COVID pandemic carries photo of coffins in 'Italy'
0,Italian PM said that the country has surrendered to the Covid-19 pandemic
0,Photo shows COVID-19 vaccine that can kill infection in three hours
1,"If you get sick with coronavirus, an U.S. government official in your community can make you stay home"
0,Italy has run out of doctors amid COVID-19 pandemic
0,Picture shows COVID-19 vaccine developed by American scientists
0,Ingestion of cold drinks and food can cause or exacerbate health conditions such as URTI
1,Gargling helps stem the transmission of viral diseases that cause URTIs
0,Picture shows those deceased from COVID-19 in Italy
1,Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic
0,Sales of Corona beer dropped sharply in early 2020 because consumers mistakenly associated the brand name with the new coronavirus
2,Francis had been tested for coronavirus and the result was negative
0,Parents can receive a case of baby formula during the COVID-19 pandemic by calling the number on the back of the company's product
0,Red Cross workers are knocking on doors of people's homes and selling coronavirus home tests
0,Sticking a blow dryer in your face or sitting in a sauna and breathing in hot air would kill the coronavirus
0,Medical professionals and institutions recommend people breathe hot air to kill the coronavirus
0,Mustard oil prevents a person from getting infected with COVID-19
0,Rapper Eminem was the first celebrity to be diagnosed with new coronavirus in February 2020
0,Staff at Gold Coast Hospital in Australia rolled in a Wilson volleyball to keep Tom Hanks company in quarantine after he was diagnosed with the coronavirus
1,"On March 11, 2020, actors Tom Hanks and Rita Wilson announced that they had been diagnosed with COVID-19, the disease caused by the coronavirus spreading around the globe, while they were abroad"
1,"Presidential nominating contests in the U.S. are being pushed back, and a $1 trillion-plus U.S. economic rescue package is being negotiated"
1,"Four Brooklyn Nets players, including Kevin Durant, have tested positive for the new coronavirus, bringing the total to seven known players in the NBA"
1,Health officials confirmed another case of the novel coronavirus in Northern California
1,President Donald Trump called NBC News correspondent Peter Alexander a “terrible reporter�?during a White House news briefing for asking what he would say to Americans who are scared about the coronavirus
1,New York Governor Andrew Cuomo announced he was directing all workers in nonessential business to stay home and banned gatherings statewide
1,"Monaco’s head of state Prince Albert II contracts coronavirus. In a statement, the palace said Albert is continuing to work from his home office"
2,Spread of coronavirus includes transmission from touching contaminated surfaces
2,"Once you recover from coronavirus, you won’t get reinfected"
0,Image shows Italian doctor couple sharing last few moments amid Covid-19 outbreak
1,Intensive care units in Italy are operating at capacity
1,"NHL suspends season amid coronavirus pandemic. NHL Commissioner Gary Bettman said there are hopes of resuming the season, holding the playoffs and still handing out the Stanley Cup"
1,MLB delays opening day by at least 2 weeks because of coronavirus
1,NY fed to buy a range of treasurys to try to ease coronavirus jitters
0,Photo of Italian doctor couple who died after contracting Covid-19 infection
1,NBA suspends season until further notice over coronavirus
0,Holding your breath is a ‘simple self-check�?for coronavirus
0,"In the midst of the novel coronavirus outbreak, some influencers are claiming that taking mega-doses of vitamin C can cure COVID-19"
1,Stocks plummet amid coronavirus fears and oil-price crash
0,"Image shows Indonesian doctor Hadio Ali, watching his family moments before he died of COVID-19"
0,"Pet cats and dogs cannot pass the new coronavirus on to humans, but they can test positive for low levels of the pathogen if they catch it from their owners"
0,Staff test positive for COVID-19 at a Pakistani bank branch in Rawalpindi
0,Philippines to distribute $400 to social security members for COVID-19 outbreak
0,Officials are warning that popping bubble wrap from China could expose one to coronavirus
0,Food and vegetables markets closed in Chennai amid COVID-19 lockdown
0,"I Heard That The U.S. Government Is Sending $1,000 Checks"
0,President Trump is going to announce a mandatory two-week quarantine for the whole country is going viral
0,Person in hospital bed with COVID-19 is Sophie Grégoire Trudeau
0,Remdesivir has been approved for consumer use
1,"Remdesivir has only been approved for a clinical trial, not for consumer use"
1,"In some cases people have been found to be infected, but clear of any symptoms"
1,"It is possible to contract the coronavirus by touching a contaminated surface and then touching your mouth, nose or even eyes"
2,People with Type-A blood are more susceptible to COVID-19
0,President Donald Trump and other officials misleadingly suggested that tech behemoth Google was working on a screening website that large numbers of Americans could soon use to see if they should be tested for the new coronavirus
0,"In New York, ""every contaminated corpse"" of those who died from COVID-19 ""belongs to the state"" and will be incinerated without any ""wakes or memorial services to pay your last respects."""
0,President Donald Trump will impose a nationwide mandatory quarantine
0,Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”
2,If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap
0,On fabric it can survive for 6-12 hours. normal laundry detergent will kill coronavirus
0,Infographic shows timeline of COVID-19 symptoms
2,Japanese drug Avigan is effective medicine against COVID-19
0,"Kerala has asked NABARD for a loan of Rs 20,000 crore to deal with COVID-19"
2,North Korea leader Kim Jong Un ordered his country's first COVID-19 patient to be shot dead
2,"If the new coronavirus is similar to influenza and some other viruses, it could dissipate once temperatures rise and humidity increases"
0,Lysol and Clorox were aware of the coronavirus before it emerged
1,"People can be found to be infected, but clear of any symptoms"
0,Russia released more than 500 lions to make sure that people stay inside during the COVID-19 pandemic
0,"I just received a call from a close American friend of mine who just got off the phone with a Chinese friend, who has relatives in Wuhan. He says there may already be 10,000 dead there from the virus"
0,"Sen. Bernie Sanders at a recent debate called for a tax rate of 52% on incomes of $29,000 or more to pay for his Medicare for All plan"
0,Having a hot bath or drinking hot liquids will change your actual body temperature and help you cure the coronavirus
0,Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks “everywhere.”
0,Residents in India to stay indoors during nighttime COVID-19 disinfectant spraying
0,"Johns Hopkins University published this ""excellent summary"" on avoiding COVID-19"
0,"Financier George Soros owns the lab in Wuhan, China, where the COVID-19 coronavirus disease was ""developed."""
2,Pregnant women are more likely to be severely affected by the coronavirus
0,Genuine graphic quoting Philippine vice president Leni Roberdo on COVID-19 response
0,"Masoumeh Ebtekar, vice-president of Iran for women and family affairs, is another high-ranking official who tested positive for the virus"
0,"Iraj Harirchi claims there are more than 10,000 confirmed cases and 1,400 deaths in the country"
0,"Gargling vinegar and rosewater or vinegar and salt"" would protect against the Covid-19"
0,Kiko Pangilinan called on the Philippine government to exempt children from total lockdown during COVID-19 emergency
1,Facebook's chief says the social network is removing false claims and ads for fake cures
0,Photo shows trucks in Italy to transport COVID-19 corpses
0,Photo of a vaccine developed by US scientists for COVID-19
0,"In France, a woman said that she has “a very very very well placed uncle�?with ties to national ministers from whom she got information that the whole country would soon be in full quarantine"
0,Photos show 'crying president of Italy' and coffins of Italy's COVID-19 victims
0,"In March, Jair Bolsonaro said he tested positive for the novel coronavirus"
0,"Philippines' Social Security System or SSS will give P20,000 to each of its members as financial aid during COVID-19 outbreak"
0,"If you have a runny nose and sputum, you have a common cold, not Covid-19"
0,"Photos show military was drafted to maintain public order during COVID-19 outbreak in USA, South Korea, India, China, Japan, Vietnam, and Iran"
0,People dressed in military fatigues walking through Clapham Junction claims to be proof that the government is locking down the area or London more widely because of the new coronavirus
0,"Soldiers in Clapham today, make sure you get food you need to last you as it looks like a lockdown will be happening tomorrow #covid19UK"
0,London shutdown on last Friday. Troops spotted in Clapham.
0,Staying hydrated can help you prevent Covid-19
0,"Royal Mail has instructed staff to step away from customers when making deliveries, and if necessary to sign for items on their behalf"
0,"If the virus is exposed to a temperature of 26-27ºC. It will be killed, as it does not live in hot regions. Also drinking hot water and sun exposure will do the trick and staying away from ice cream and cold food is advised"
0,People who suspect they have Covid-19 to hold their breath to check for lung fibrosis and drink water regularly to ensure that any virus caught orally will be washed into the stomach and killed
0,President Donald Trump “will evoke (sic) what is called the Stafford act�?and “order a two week mandatory quarantine for the nation.�?
0,"Image shows PM Narendra Modi meeting Kanika Kapoor, while the latter was infected with COVID-19 coronavirus"
0,"Man visited Albany, N.Y. days before dying from coronavirus"
2,For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.�?
1,"Health officials advise people to wash their hands regularly, avoid touching their faces and disinfect their homes daily to prevent the spread of the coronavirus"
0,People are going door to door in Colorado Springs stating they are COVID testing so they can rob people!!!
0,Image shows dead bodies of COVID-19 patients in Italy
2,"Over a 45-minute period that we had the press conference�?on the coronavirus on March 13, 2020, the stock market set ""an all-time record"
0,Justin Trudeau's wife Sophie Trudeau films herself from ICU after testing positive for Covid-19
1,Research shows the genetic makeup of COVID-19 precludes it from being man-made
